solver_id,solver_label,map,scen,agents,seed,timeout,status,wallclock_s,solver_time_s,soc,makespan,sum_of_loss,soc_lb,makespan_lb,soc_ratio,exit_code,error,run_dir,first_soc,first_time_s,solver_stats
pp_guided_tl:shortest,PP-guided (shortest first),den312d,den312d-random-5,200,2,30.0,solved,0.148411,0.076,11672,142,11647,10949,116,1.066033,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/pptl-den312d/runs/pp_guided_tl_shortest/den312d/den312d-random-5_a200_s2_r0,,,"{""agents"": ""200"", ""comp_time"": ""76"", ""first_ms"": ""75.9"", ""makespan"": ""142"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""pp_demote_rounds"": ""1"", ""pp_failed"": ""0"", ""pp_order"": ""shortest"", ""pp_plan_ms"": ""66.6"", ""pp_plan_soc"": ""11672"", ""pp_tl"": ""0"", ""pp_used"": ""1"", ""seed"": ""2"", ""soc"": ""11672"", ""soc_lb"": ""10949"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""11649"", ""sum_of_loss_lb"": ""10949""}"
pp_guided_tl:shortest,PP-guided (shortest first),den312d,den312d-random-5,200,1,30.0,solved,0.188848,0.076,11672,142,11647,10949,116,1.066033,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/pptl-den312d/runs/pp_guided_tl_shortest/den312d/den312d-random-5_a200_s1_r0,,,"{""agents"": ""200"", ""comp_time"": ""76"", ""first_ms"": ""75.6"", ""makespan"": ""142"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""pp_demote_rounds"": ""1"", ""pp_failed"": ""0"", ""pp_order"": ""shortest"", ""pp_plan_ms"": ""66.5"", ""pp_plan_soc"": ""11672"", ""pp_tl"": ""0"", ""pp_used"": ""1"", ""seed"": ""1"", ""soc"": ""11672"", ""soc_lb"": ""10949"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""11649"", ""sum_of_loss_lb"": ""10949""}"
pp_guided_tl:shortest_tl,PP-guided (shortest first) + traffic load in SIPP,den312d,den312d-random-5,200,1,30.0,solved,0.184671,0.091,11591,136,11574,10949,116,1.058635,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/pptl-den312d/runs/pp_guided_tl_shortest_tl/den312d/den312d-random-5_a200_s1_r0,,,"{""agents"": ""200"", ""comp_time"": ""91"", ""first_ms"": ""90.6"", ""makespan"": ""136"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""pp_demote_rounds"": ""1"", ""pp_failed"": ""0"", ""pp_order"": ""shortest"", ""pp_plan_ms"": ""79.5"", ""pp_plan_soc"": ""11591"", ""pp_tl"": ""1"", ""pp_used"": ""1"", ""seed"": ""1"", ""soc"": ""11591"", ""soc_lb"": ""10949"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""11575"", ""sum_of_loss_lb"": ""10949""}"
pp_guided_tl:shortest_tl,PP-guided (shortest first) + traffic load in SIPP,den312d,den312d-random-5,200,2,30.0,solved,0.186642,0.092,11591,136,11574,10949,116,1.058635,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/pptl-den312d/runs/pp_guided_tl_shortest_tl/den312d/den312d-random-5_a200_s2_r0,,,"{""agents"": ""200"", ""comp_time"": ""92"", ""first_ms"": ""92.8"", ""makespan"": ""136"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""pp_demote_rounds"": ""1"", ""pp_failed"": ""0"", ""pp_order"": ""shortest"", ""pp_plan_ms"": ""81.0"", ""pp_plan_soc"": ""11591"", ""pp_tl"": ""1"", ""pp_used"": ""1"", ""seed"": ""2"", ""soc"": ""11591"", ""soc_lb"": ""10949"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""11575"", ""sum_of_loss_lb"": ""10949""}"
pp_guided_tl:traffic,PP-guided (traffic-last),den312d,den312d-random-5,200,0,30.0,solved,0.153129,0.06,14234,124,12455,10949,116,1.300027,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/pptl-den312d/runs/pp_guided_tl_traffic/den312d/den312d-random-5_a200_s0_r0,,,"{""agents"": ""200"", ""comp_time"": ""60"", ""first_ms"": ""60.2"", ""makespan"": ""124"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""pp_demote_rounds"": ""0"", ""pp_failed"": ""0"", ""pp_order"": ""traffic-last"", ""pp_plan_ms"": ""49.9"", ""pp_plan_soc"": ""14234"", ""pp_tl"": ""0"", ""pp_used"": ""1"", ""seed"": ""0"", ""soc"": ""14234"", ""soc_lb"": ""10949"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""12568"", ""sum_of_loss_lb"": ""10949""}"
pp_guided_tl:traffic,PP-guided (traffic-last),den312d,den312d-random-5,200,1,30.0,solved,0.113732,0.059,14234,124,12455,10949,116,1.300027,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/pptl-den312d/runs/pp_guided_tl_traffic/den312d/den312d-random-5_a200_s1_r0,,,"{""agents"": ""200"", ""comp_time"": ""59"", ""first_ms"": ""59.1"", ""makespan"": ""124"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""pp_demote_rounds"": ""0"", ""pp_failed"": ""0"", ""pp_order"": ""traffic-last"", ""pp_plan_ms"": ""48.8"", ""pp_plan_soc"": ""14234"", ""pp_tl"": ""0"", ""pp_used"": ""1"", ""seed"": ""1"", ""soc"": ""14234"", ""soc_lb"": ""10949"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""12568"", ""sum_of_loss_lb"": ""10949""}"
pp_guided_tl:traffic,PP-guided (traffic-last),den312d,den312d-random-5,200,2,30.0,solved,0.33273,0.061,14234,124,12455,10949,116,1.300027,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/pptl-den312d/runs/pp_guided_tl_traffic/den312d/den312d-random-5_a200_s2_r0,,,"{""agents"": ""200"", ""comp_time"": ""61"", ""first_ms"": ""61.5"", ""makespan"": ""124"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""pp_demote_rounds"": ""0"", ""pp_failed"": ""0"", ""pp_order"": ""traffic-last"", ""pp_plan_ms"": ""50.8"", ""pp_plan_soc"": ""14234"", ""pp_tl"": ""0"", ""pp_used"": ""1"", ""seed"": ""2"", ""soc"": ""14234"", ""soc_lb"": ""10949"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""12568"", ""sum_of_loss_lb"": ""10949""}"
pp_guided_tl:traffic_tl,PP-guided (traffic-last) + traffic load in SIPP,den312d,den312d-random-5,200,0,30.0,solved,0.229753,0.072,13625,118,12494,10949,116,1.244406,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/pptl-den312d/runs/pp_guided_tl_traffic_tl/den312d/den312d-random-5_a200_s0_r0,,,"{""agents"": ""200"", ""comp_time"": ""72"", ""first_ms"": ""71.3"", ""makespan"": ""118"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""pp_demote_rounds"": ""0"", ""pp_failed"": ""0"", ""pp_order"": ""traffic-last"", ""pp_plan_ms"": ""59.2"", ""pp_plan_soc"": ""13625"", ""pp_tl"": ""1"", ""pp_used"": ""1"", ""seed"": ""0"", ""soc"": ""13625"", ""soc_lb"": ""10949"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""12567"", ""sum_of_loss_lb"": ""10949""}"
pp_guided_tl:traffic_tl,PP-guided (traffic-last) + traffic load in SIPP,den312d,den312d-random-5,200,2,30.0,solved,0.11891,0.071,13625,118,12494,10949,116,1.244406,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/pptl-den312d/runs/pp_guided_tl_traffic_tl/den312d/den312d-random-5_a200_s2_r0,,,"{""agents"": ""200"", ""comp_time"": ""71"", ""first_ms"": ""71.3"", ""makespan"": ""118"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""pp_demote_rounds"": ""0"", ""pp_failed"": ""0"", ""pp_order"": ""traffic-last"", ""pp_plan_ms"": ""58.0"", ""pp_plan_soc"": ""13625"", ""pp_tl"": ""1"", ""pp_used"": ""1"", ""seed"": ""2"", ""soc"": ""13625"", ""soc_lb"": ""10949"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""12567"", ""sum_of_loss_lb"": ""10949""}"
pp_guided_tl:traffic_tl,PP-guided (traffic-last) + traffic load in SIPP,den312d,den312d-random-5,200,1,30.0,solved,0.131272,0.072,13625,118,12494,10949,116,1.244406,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/pptl-den312d/runs/pp_guided_tl_traffic_tl/den312d/den312d-random-5_a200_s1_r0,,,"{""agents"": ""200"", ""comp_time"": ""72"", ""first_ms"": ""71.2"", ""makespan"": ""118"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""pp_demote_rounds"": ""0"", ""pp_failed"": ""0"", ""pp_order"": ""traffic-last"", ""pp_plan_ms"": ""58.9"", ""pp_plan_soc"": ""13625"", ""pp_tl"": ""1"", ""pp_used"": ""1"", ""seed"": ""1"", ""soc"": ""13625"", ""soc_lb"": ""10949"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""12567"", ""sum_of_loss_lb"": ""10949""}"
