solver_id,solver_label,map,scen,agents,seed,timeout,status,wallclock_s,solver_time_s,soc,makespan,sum_of_loss,soc_lb,makespan_lb,soc_ratio,exit_code,error,run_dir,first_soc,first_time_s,solver_stats
lg_lacam_fork:lg,"LG-LaCAM (window 20, first solution)",room-32-32-4,room-32-32-4-random-2,100,0,30.0,solved,0.283036,0.226,3741,73,3321,2558,52,1.462471,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lg/room-32-32-4/room-32-32-4-random-2_a100_s0_r0,3741,0.226,"{""agents"": ""100"", ""comp_time"": ""226"", ""makespan"": ""73"", ""makespan_lb"": ""52"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""0"", ""soc"": ""3741"", ""soc_lb"": ""2558"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""3379"", ""sum_of_loss_lb"": ""2558""}"
lg_lacam_fork:lg,"LG-LaCAM (window 20, first solution)",room-32-32-4,room-32-32-4-random-2,100,2,30.0,solved,0.192524,0.126,3690,66,3325,2558,52,1.442533,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lg/room-32-32-4/room-32-32-4-random-2_a100_s2_r0,3690,0.126,"{""agents"": ""100"", ""comp_time"": ""126"", ""makespan"": ""66"", ""makespan_lb"": ""52"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""2"", ""soc"": ""3690"", ""soc_lb"": ""2558"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""3390"", ""sum_of_loss_lb"": ""2558""}"
lg_lacam_fork:lg_tl,LG-LaCAM (window 20) + traffic load,room-32-32-4,room-32-32-4-random-2,100,0,30.0,solved,0.234487,0.137,3577,58,3208,2558,52,1.398358,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lg_tl/room-32-32-4/room-32-32-4-random-2_a100_s0_r0,3577,0.137,"{""agents"": ""100"", ""comp_time"": ""137"", ""makespan"": ""58"", ""makespan_lb"": ""52"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""0"", ""soc"": ""3577"", ""soc_lb"": ""2558"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""3268"", ""sum_of_loss_lb"": ""2558""}"
lg_lacam_fork:lg_tl,LG-LaCAM (window 20) + traffic load,room-32-32-4,room-32-32-4-random-2,100,2,30.0,solved,0.168609,0.064,3583,59,3263,2558,52,1.400704,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lg_tl/room-32-32-4/room-32-32-4-random-2_a100_s2_r0,3583,0.064,"{""agents"": ""100"", ""comp_time"": ""64"", ""makespan"": ""59"", ""makespan_lb"": ""52"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""2"", ""soc"": ""3583"", ""soc_lb"": ""2558"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""3321"", ""sum_of_loss_lb"": ""2558""}"
lg_lacam_fork:lg_suo,LG-LaCAM (window 20) + SUO,room-32-32-4,room-32-32-4-random-2,100,1,30.0,solved,0.123554,0.06,3630,60,3271,2558,52,1.419077,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lg_suo/room-32-32-4/room-32-32-4-random-2_a100_s1_r0,3630,0.06,"{""agents"": ""100"", ""comp_time"": ""60"", ""makespan"": ""60"", ""makespan_lb"": ""52"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""1"", ""soc"": ""3630"", ""soc_lb"": ""2558"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""3325"", ""sum_of_loss_lb"": ""2558""}"
lg_lacam_fork:lg_tl,LG-LaCAM (window 20) + traffic load,room-32-32-4,room-32-32-4-random-2,100,1,30.0,solved,0.333164,0.243,3678,61,3278,2558,52,1.437842,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lg_tl/room-32-32-4/room-32-32-4-random-2_a100_s1_r0,3678,0.243,"{""agents"": ""100"", ""comp_time"": ""243"", ""makespan"": ""61"", ""makespan_lb"": ""52"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""1"", ""soc"": ""3678"", ""soc_lb"": ""2558"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""3332"", ""sum_of_loss_lb"": ""2558""}"
lg_lacam_fork:lg_suo,LG-LaCAM (window 20) + SUO,room-32-32-4,room-32-32-4-random-2,100,0,30.0,solved,0.501417,0.331,3578,60,3181,2558,52,1.398749,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lg_suo/room-32-32-4/room-32-32-4-random-2_a100_s0_r0,3578,0.331,"{""agents"": ""100"", ""comp_time"": ""331"", ""makespan"": ""60"", ""makespan_lb"": ""52"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""0"", ""soc"": ""3578"", ""soc_lb"": ""2558"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""3234"", ""sum_of_loss_lb"": ""2558""}"
lg_lacam_fork:lg_suo,LG-LaCAM (window 20) + SUO,room-32-32-4,room-32-32-4-random-2,100,2,30.0,solved,0.211193,0.158,3718,66,3171,2558,52,1.453479,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lg_suo/room-32-32-4/room-32-32-4-random-2_a100_s2_r0,3718,0.158,"{""agents"": ""100"", ""comp_time"": ""158"", ""makespan"": ""66"", ""makespan_lb"": ""52"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""2"", ""soc"": ""3718"", ""soc_lb"": ""2558"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""3230"", ""sum_of_loss_lb"": ""2558""}"
lg_lacam_fork:lg_suo_tl,LG-LaCAM (window 20) + SUO + traffic load,room-32-32-4,room-32-32-4-random-2,100,0,30.0,solved,0.120485,0.06,3567,59,3133,2558,52,1.394449,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lg_suo_tl/room-32-32-4/room-32-32-4-random-2_a100_s0_r0,3567,0.06,"{""agents"": ""100"", ""comp_time"": ""60"", ""makespan"": ""59"", ""makespan_lb"": ""52"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""0"", ""soc"": ""3567"", ""soc_lb"": ""2558"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""3194"", ""sum_of_loss_lb"": ""2558""}"
lg_lacam_fork:lg_suo_tl,LG-LaCAM (window 20) + SUO + traffic load,room-32-32-4,room-32-32-4-random-2,100,1,30.0,solved,0.182178,0.148,3719,64,3272,2558,52,1.45387,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lg_suo_tl/room-32-32-4/room-32-32-4-random-2_a100_s1_r0,3719,0.148,"{""agents"": ""100"", ""comp_time"": ""148"", ""makespan"": ""64"", ""makespan_lb"": ""52"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""1"", ""soc"": ""3719"", ""soc_lb"": ""2558"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""3327"", ""sum_of_loss_lb"": ""2558""}"
lg_lacam_fork:lg_suo_tl,LG-LaCAM (window 20) + SUO + traffic load,room-32-32-4,room-32-32-4-random-2,100,2,30.0,solved,0.245877,0.127,3615,70,3161,2558,52,1.413213,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lg_suo_tl/room-32-32-4/room-32-32-4-random-2_a100_s2_r0,3615,0.127,"{""agents"": ""100"", ""comp_time"": ""127"", ""makespan"": ""70"", ""makespan_lb"": ""52"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""2"", ""soc"": ""3615"", ""soc_lb"": ""2558"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""3213"", ""sum_of_loss_lb"": ""2558""}"
lg_lacam_fork:lacam,"LaCAM (no guidance, first solution)",room-32-32-4,room-32-32-4-random-2,150,0,30.0,solved,0.081191,0.02,8079,81,6715,3911,58,2.065712,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lacam/room-32-32-4/room-32-32-4-random-2_a150_s0_r0,8079,0.02,"{""agents"": ""150"", ""comp_time"": ""20"", ""makespan"": ""81"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""0"", ""soc"": ""8079"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""6922"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:lacam,"LaCAM (no guidance, first solution)",room-32-32-4,room-32-32-4-random-2,150,1,30.0,solved,0.093085,0.031,8561,85,7066,3911,58,2.188954,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lacam/room-32-32-4/room-32-32-4-random-2_a150_s1_r0,8561,0.031,"{""agents"": ""150"", ""comp_time"": ""31"", ""makespan"": ""85"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""1"", ""soc"": ""8561"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""7254"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:lacam,"LaCAM (no guidance, first solution)",room-32-32-4,room-32-32-4-random-2,150,2,30.0,solved,0.062899,0.02,8679,85,7143,3911,58,2.219126,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_lacam/room-32-32-4/room-32-32-4-random-2_a150_s2_r0,8679,0.02,"{""agents"": ""150"", ""comp_time"": ""20"", ""makespan"": ""85"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""2"", ""soc"": ""8679"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""7343"", ""sum_of_loss_lb"": ""3911""}"
lg_lacam_fork:tl,"LaCAM + traffic load (tie-break, per config)",room-32-32-4,room-32-32-4-random-2,150,0,30.0,solved,0.151754,0.094,7528,82,6420,3911,58,1.924827,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-room-32-4/runs/lg_lacam_fork_tl/room-32-32-4/room-32-32-4-random-2_a150_s0_r0,7528,0.094,"{""agents"": ""150"", ""comp_time"": ""94"", ""makespan"": ""82"", ""makespan_lb"": ""58"", ""map_file"": ""room-32-32-4.map"", ""seed"": ""0"", ""soc"": ""7528"", ""soc_lb"": ""3911"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""6586"", ""sum_of_loss_lb"": ""3911""}"
