solver_id,solver_label,map,scen,agents,seed,timeout,status,wallclock_s,solver_time_s,soc,makespan,sum_of_loss,soc_lb,makespan_lb,soc_ratio,exit_code,error,run_dir,first_soc,first_time_s,solver_stats
lg_lacam_fork:lg_suo_tl,LG-LaCAM (window 20) + SUO + traffic load,den312d,den312d-random-5,100,0,30.0,solved,0.11452,0.075,5538,109,5524,5396,108,1.026316,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_lg_suo_tl/den312d/den312d-random-5_a100_s0_r0,5538,0.075,"{""agents"": ""100"", ""comp_time"": ""75"", ""makespan"": ""109"", ""makespan_lb"": ""108"", ""map_file"": ""den312d.map"", ""seed"": ""0"", ""soc"": ""5538"", ""soc_lb"": ""5396"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""5526"", ""sum_of_loss_lb"": ""5396""}"
lg_lacam_fork:lg_suo_tl,LG-LaCAM (window 20) + SUO + traffic load,den312d,den312d-random-5,100,1,30.0,solved,0.301751,0.2,5528,109,5513,5396,108,1.024463,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_lg_suo_tl/den312d/den312d-random-5_a100_s1_r0,5528,0.2,"{""agents"": ""100"", ""comp_time"": ""200"", ""makespan"": ""109"", ""makespan_lb"": ""108"", ""map_file"": ""den312d.map"", ""seed"": ""1"", ""soc"": ""5528"", ""soc_lb"": ""5396"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""5516"", ""sum_of_loss_lb"": ""5396""}"
lg_lacam_fork:lg_suo_tl,LG-LaCAM (window 20) + SUO + traffic load,den312d,den312d-random-5,100,2,30.0,solved,0.342845,0.124,5529,109,5516,5396,108,1.024648,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_lg_suo_tl/den312d/den312d-random-5_a100_s2_r0,5529,0.124,"{""agents"": ""100"", ""comp_time"": ""124"", ""makespan"": ""109"", ""makespan_lb"": ""108"", ""map_file"": ""den312d.map"", ""seed"": ""2"", ""soc"": ""5529"", ""soc_lb"": ""5396"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""5518"", ""sum_of_loss_lb"": ""5396""}"
lg_lacam_fork:lacam,"LaCAM (no guidance, first solution)",den312d,den312d-random-5,150,0,30.0,solved,0.065934,0.017,11158,119,9559,8171,116,1.365561,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_lacam/den312d/den312d-random-5_a150_s0_r0,11158,0.017,"{""agents"": ""150"", ""comp_time"": ""17"", ""makespan"": ""119"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""0"", ""soc"": ""11158"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""9682"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:lacam,"LaCAM (no guidance, first solution)",den312d,den312d-random-5,150,1,30.0,solved,0.078842,0.021,11109,116,9520,8171,116,1.359564,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_lacam/den312d/den312d-random-5_a150_s1_r0,11109,0.021,"{""agents"": ""150"", ""comp_time"": ""21"", ""makespan"": ""116"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""1"", ""soc"": ""11109"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""9628"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:lacam,"LaCAM (no guidance, first solution)",den312d,den312d-random-5,150,2,30.0,solved,0.227819,0.069,10926,123,9439,8171,116,1.337168,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_lacam/den312d/den312d-random-5_a150_s2_r0,10926,0.069,"{""agents"": ""150"", ""comp_time"": ""69"", ""makespan"": ""123"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""2"", ""soc"": ""10926"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""9554"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:tl,"LaCAM + traffic load (tie-break, per config)",den312d,den312d-random-5,150,0,30.0,solved,0.106282,0.064,10141,116,8826,8171,116,1.241097,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_tl/den312d/den312d-random-5_a150_s0_r0,10141,0.064,"{""agents"": ""150"", ""comp_time"": ""64"", ""makespan"": ""116"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""0"", ""soc"": ""10141"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""8933"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:tl,"LaCAM + traffic load (tie-break, per config)",den312d,den312d-random-5,150,1,30.0,solved,0.14771,0.069,10222,116,8827,8171,116,1.25101,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_tl/den312d/den312d-random-5_a150_s1_r0,10222,0.069,"{""agents"": ""150"", ""comp_time"": ""69"", ""makespan"": ""116"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""1"", ""soc"": ""10222"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""8936"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:tl,"LaCAM + traffic load (tie-break, per config)",den312d,den312d-random-5,150,2,30.0,solved,0.123805,0.055,10211,116,8881,8171,116,1.249663,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_tl/den312d/den312d-random-5_a150_s2_r0,10211,0.055,"{""agents"": ""150"", ""comp_time"": ""55"", ""makespan"": ""116"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""2"", ""soc"": ""10211"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""8995"", ""sum_of_loss_lb"": ""8171""}"
lg_lacam_fork:tl_agent,"LaCAM + traffic load (tie-break, per agent)",den312d,den312d-random-5,150,0,30.0,solved,0.266458,0.097,10157,116,8809,8171,116,1.243055,0,,/home/carsten/Projects/MAPF/MAPF Evaluator/results/tlcpp-den312d/runs/lg_lacam_fork_tl_agent/den312d/den312d-random-5_a150_s0_r0,10157,0.097,"{""agents"": ""150"", ""comp_time"": ""97"", ""makespan"": ""116"", ""makespan_lb"": ""116"", ""map_file"": ""den312d.map"", ""seed"": ""0"", ""soc"": ""10157"", ""soc_lb"": ""8171"", ""solved"": ""1"", ""solver"": ""planner"", ""sum_of_loss"": ""8911"", ""sum_of_loss_lb"": ""8171""}"
